ID1;cod_provincia;sector;ambito;claveseccion;idalumno;ap01_01;ap01_02;ap02;ap03;ap04;ap05;ap06;ap07;ap08_a;ap08_b;ap08_c;ap08_d;ap08_e;ap08_f;ap08_g;ap08_h;ap08_i;ap09;ap10;ap11_01;ap11_02;ap11_03;ap11_04;ap11_05;ap11_06;ap11_07;ap11_08;ap12;ap13;ap14_01;ap14_02;ap15;ap16;ap17;ap18_01;ap18_02;ap18_03;ap19;ap21;ap22;ap23_01;ap23_02;ap23_03;ap23_04;ap23_05;ap23_06;ap24;ap25_01;ap25_02;ap25_03;ap26;ap27_a;ap27_b;ap27_c;ap27_d;ap27_e;ap27_f;ap28_01;ap28_02;ap28_03;ap28_04;ap29_01;ap29_02;ap29_03;ap29_04;ap29_05;ap29_06;ap29_07;ap30;ap31_01;ap31_02;ap31_03;ap31_04;ap31_05;ap31_06;ap32_a;ap32_b;ap32_c;ap32_d;ap32_e;ap32_f;ap33_01_a;ap33_02_a;ap33_03_a;ap33_04_a;ap33_01_b;ap33_02_b;ap33_03_b;ap33_04_b;ap33_01bis;ap33_02bis;ap33_03bis;ap33_04bis;ap33_05bis;ap33_06bis;ap33_07bis;ap33_08bis;ap33_09bis;ap33_10bis;ap33_11bis;ap34;ap35_01;ap35_02;ap35_03;ap35_04;ap35_05;ap36_a;ap36_b;ap36_c;ap36_d;ap36_e;ap36_f;ap37_a;ap37_b;ap37_c;ap37_d;ap37_e;ap37_f;ap37_g;ap37_h;ap37_i;ap37_j;ap37_k;ap37_l;ap37_m;ap37_n;ap38_a;ap38_b;ap38_c;ap38_d;ap38_e;ap38_f;ap38_g;ap38_h;ap38_i;ap38_j;ap38_k;ap38_l;ap38_m;ap38_n;ap39_01;ap39_02;ap39_03;ap39_04;ap40_01;ap40_02;ap40_03;ap40_04;ap40_05;ap40_06;ap41_01;ap41_02;ap41_03;ap41_04;ap41_05;ap41_06;ap41_07;ap41_08;ap41_09;ap41_10;ap41_11;ap42_01;ap42_02;ap42_03;ap42_04;ap43_a;ap43_b;ap43_c;ap43_d;ap43_e;ap43_f;ap43_g;ap43_h;ap44_01;ap44_02;ap44_03;ap44_04;ap44_05;ap45;ap46_01;ap46_02;ap46_03;ap46_04;ap46_05;ap47_01;ap47_02;ap47_03;ap47_04;ap47_05;ap47_06;ap47_07;ap47_08;ap47_09;ap47_10;ap47_11;ap47_12;ap48_a;ap48_b;ap48_c;ap48_d;ap48_e;ap48_f;ap48_g;ap48_h;ap48_i;ap49_01;ap49_02;ap50_01;ap50_02;ap50_03;ap50_04;ap50_05;ap51_01;ap51_02;ap51_03;ap51_04;ap51_05;ap51_06;ap51_07;ap51_08;ap51_09;ap51_10;ponder;lpondera;mpondera;ldesemp;mdesemp;TEL;TEM;modelo;isocioa_puntaje;isocioa;isocioal_puntaje;isocioal;isocioam_puntaje;isocioam;repitencia_dicotomica;jardín;ap37_dicotomica;ap29_01.dico;ap29_02.dico;ap29_03.dico;ap29_04.dico;ap29_05.dico;ap29_06.dico;ap29_07.dico;ap26_rec;trabaja_fuera_hogar;trabaja_fuera_hogar_remunerado;migración;edadA_junio2019;sobreedad;infraestructura;iinfraestructura;ap42_01rec;ap42_02rec;ap42_03rec;ap42_04rec
4,4772E+14;46;2;1;46SF00203;3;2;5;2;1;1;1;2;3;1;1;1;-9;-9;-9;-9;-9;-9;2;3;2;4;2;2;3;2;1;2;1;1;-9;1;1;7;8;4;4;4;2;-9;-9;2;1;2;3;1;4;1;1;1;1;4;1;-9;-9;1;-9;1;3;2;4;4;1;2;1;1;1;1;1;1;3;4;4;4;4;4;1;-9;1;-9;-9;-9;1;1;1;1;1;-9;-9;1;4;3;3;4;4;4;4;4;4;3;3;2;3;3;4;4;4;-9;-9;1;-9;-9;-9;-9;-9;1;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;1;4;4;4;4;1;2;3;3;1;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;-9;-9;1;-9;1;-9;-9;1;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;1;1; ;2; ;473,33499; ;1;0,800861174;2;0,798152697;2; ; ;2;1;1;2;2;2;2;2;2;2;3;2;3;2;17;1;0,977632948;2;1;1;1;1
4,4772E+14;46;2;1;46SF00199;16;7;5;2;1;1;1;2;3;1;-9;1;-9;-9;-9;-9;-9;-9;1;7;3;2;3;2;4;2;1;2;1;1;1;-9;3;6;7;2;2;2;1;3;1;2;1;1;3;3;1;1;1;1;1;4;-9;1;-9;-9;-9;-9;2;2;2;1;4;4;4;1;1;1;3;1;2;2;2;2;2;2;-9;-9;-9;-9;1;-9;1;1;1;-9;1;-9;1;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;2;4;2;3;2;2;-9;-9;-9;-9;1;-9;-9;1;1;-9;1;1;1;-9;1;-9;-9;-9;-9;1;-9;-9;-9;-9;1;1;1;1;1;-9;1;1;1;-9;2;3;2;3;4;4;3;4;4;4;3;3;2;2;2;2;1;1;1;2;3;-9;-9;-9;-9;-9;1;1;-9;-9;-9;-9;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2;3;1;1;2;1;1;1;1;1;1;-9;-9;-9;-9;-9;-9;-9;-9;2;3;3;2;2;4;4;5;5;5;5;5;3;1;1;1;5;1,0608629;1,0608629;1,0608629;2;1;472,33633;402,43732;6;1,816799493;3;1,814943053;3;1,814487621;3;2;1;1;1;1;1;2;2;2;1;3;1;1;2;16;0;0,977632948;2; ; ; ; 
4,4772E+14;46;2;1;46SF00203;17;1;5;1;1;1;1;2;4;1;-9;1;-9;-9;-9;-9;-9;-9;2;3;3;2;2;1;3;4;1;2;1;1;1;-9;3;3;3;4;4;2;1;-9;-9;3;-9;1;4;1;1;1;1;1;1;1;-9;-9;-9;-9;-9;-9;4;4;3;4;2;-9;1;1;1;1;1;1;4;2;2;1;2;1;-9;1;-9;1;-9;-9;-9;1;-9;-9;-9;1;-9;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;2;4;4;4;4;4;-9;-9;1;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;3;3;3;4;4;4;4;4;4;4;3;3;4;3;3;3;3;3;3;3;1;1;2;2;1;1;-9;1;-9;-9;-9;-9;4;2;1;1;1;2;1;2;2;1;1;2;3;2;4;2;4;4;4;2;2;2;3;-9;-9;-9;-9;-9;-9;1;1;-9;2;2;2;3;3;2;2;5;5;-9;2;5;2;2;1;5;5;1;1;1,0510097;2;1;469,09048;441,21909;3;0,109306322;2;0,106580201;2;0,104710955;2;2;1;1;2; ;2;2;2;2;2;1;2;3;2;17;1;0,977632948;2;2;2;2;2
4,4772E+14;46;2;1;46SF00201;995;2;5;1;1;1;1;2;1;-9;-9;-9;-9;-9;1;-9;-9;-9;2;7;4;4;4;4;4;4;4;2;1;1;1;1;4;8;8;2;2;2;1;1;1;2;-9;3;3;4;1;1;1;1;1;1;-9;-9;-9;-9;-9;-9;4;4;1;4;1;2;2;2;1;1;1;1;1;4;4;4;4;4;-9;-9;-9;1;-9;1;1;1;1;1;1;1;1;1;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;4;4;4;4;4;4;-9;-9;1;-9;-9;-9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-9;-9;1;-9;1;-9;-9;1;1;-9;1;1;-9;-9;4;4;4;1;1;1;1;4;3;2;4;4;4;2;3;2;2;2;3;3;3;4;3;3;3;1;1;1;1;1;1;1;1;4;3;3;3;4;1;1;-9;-9;-9;-9;4;4;4;1;3;2;-9;2;3;2;4;3;1;1;-9;1;-9;1;-9;1;-9;1;1;3;3;3;3;2;5;5;4;2;4;4;2;2;4;5;1,0287155;1,0287155;1,0287155;2;1;467,71524;453,70248;2; ;-1; ;-1; ;-1;2;1;1;2;2;2;2;2;2;2;1;1;1;2;17;1;0,977632948;2;1;1;1;1
4,4772E+14;46;2;1;46SF00201;27;10;4;2;1;1;1;2;3;1;1;1;-9;-9;-9;-9;-9;-9;2;4;4;3;3;2;4;4;4;2;1;1;2;1;2;7;6;1;4;2;1;-9;-9;3;1;2;4;-9;1;1;1;1;1;3;1;1;-9;-9;-9;-9;3;3;2;3;2;3;2;1;1;1;2;1;2;3;2;2;2;3;1;1;1;-9;-9;-9;1;1;-9;-9;1;1;-9;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;2;4;2;3;3;3;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;1;1;1;-9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;4;3;4;4;4;3;4;4;3;3;-9;2;3;-9;3;3;3;3;3;1;1;1;1;-9;-9;1;1;-9;1;1;1;2;1;1;1;4;1;1;-9;-9;1;1;2;3;-9;4;-9;-9;1;-9;1;1;2;1;-9;-9;-9;-9;-9;-9;-9;-9;1;2;2;3;2;4;2;2;5;3;1;5;5;3;1;1;4;1;1,0287155;1,0287155;1,0287155;2;2;464,68567;471,1467;3;1,308830334;3;1,306547875;3;1,306200246;3;2;1;1;2;1;2;2;2;2;2;3;2;3;2;17;1;0,977632948;2;2;2;2;2
4,4772E+14;46;2;1;46SF00200;26;8;4;1;1;1;1;2;2;1;1;-9;-9;-9;-9;-9;-9;-9;2;3;4;2;2;3;3;3;2;2;1;1;-9;1;2;4;4;-9;-9;1;2;-9;-9;2;1;1;3;1;-9;2;1;1;1;2;1;1;-9;1;-9;-9;3;3;3;2;2;2;1;1;1;1;1;1;3;2;3;2;2;1;-9;1;-9;-9;1;-9;1;1;1;1;-9;-9;-9;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;6;3;2;2;2;3;-9;1;-9;-9;-9;-9;1;-9;-9;-9;1;1;1;-9;1;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;3;3;1;3;2;2;3;3;2;2;3;3;2;2;1;2;3;3;2;3;3;2;2;2;3;-9;-9;1;-9;-9;-9;1;1;2;2;1;1;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;-9;-9;-9;-9;-9;-9;-9;-9;1;2;3;2;2;1;2;2;1;2;2;1;2;1;2;1;2;1;1,0354391;1,0354391;1,0354391;2;3;463,84729;544,69855;5;0,190217817;2;0,187600681;2;0,186231008;2;2;2;1;2;2;2;2;2;2;2;2;2;3;2;17;1;0,977632948;2;2;2;2;1
4,4772E+14;46;2;1;46SF00202;14;3;5;2;1;1;1;2;5;1;1;1;-9;-9;-9;-9;-9;-9;2;5;3;3;2;2;4;3;2;2;1;1;1;1;2;6;7;2;1;1;2;-9;-9;2;1;1;2;1;3;2;1;1;1;3;1;1;-9;1;-9;-9;2;2;2;2;2;2;2;2;1;1;1;1;3;2;2;1;2;1;1;-9;-9;-9;1;-9;1;1;1;1;-9;-9;-9;-9;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;-9;-9;1;1;-9;-9;-9;-9;1;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;3;3;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2;2;2;-9;-9;1;-9;-9;1;-9;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;1,0783359;1,0783359;1,0783359;2;1;463,13797;422,60962;1;1,308830334;3;1,306547875;3;1,306200246;3;2;2;1;2;2;2;2;2;2;2;3;2;3;2;17;1;0,977632948;2;2;2;2;2
4,4772E+14;46;2;1;46SF00200;6;8;4;1;1;1;1;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;3;4;2;2;2;4;3;4;2;1;1;-9;1;5;4;6;3;2;1;2;1;2;2;1;2;3;1;2;2;1;1;1;4;1;1;-9;-9;-9;1;3;3;3;3;2;2;2;2;2;2;2;1;2;2;2;2;2;2;-9;-9;-9;1;-9;1;1;1;1;1;-9;-9;-9;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;4;3;3;3;3;2;1;-9;-9;-9;-9;-9;1;-9;1;-9;1;1;1;1;-9;1;1;1;1;1;-9;-9;-9;-9;1;-9;1;-9;-9;1;-9;-9;-9;-9;3;3;4;3;3;4;2;-9;4;4;3;3;3;4;4;3;3;3;3;3;4;3;3;3;3;1;-9;1;-9;-9;-9;1;-9;4;3;1;1;3;1;1;2;2;1;2;3;3;3;4;2;2;3;2;2;2;3;4;-9;-9;1;1;-9;-9;-9;1;-9;2;3;2;3;2;2;2;2;3;2;3;5;4;4;2;3;5;1,0354391;1,0354391;1,0354391;2;2;460,83441;533,93652;3;1,252430727;3;1,250443306;3;1,249462945;3;2;2;1;2;2;2;2;2;2;2;3;1;2;2;17;1;0,977632948;2;1;1;1;1
4,4772E+14;46;2;1;46SF00200;1;11;4;2;1;1;1;2;5;1;1;1;-9;-9;-9;-9;-9;-9;2;3;4;3;4;2;4;4;2;2;1;1;1;2;2;4;4;3;4;1;2;-9;-9;2;3;2;1;2;1;1;1;1;1;3;-9;1;-9;-9;-9;-9;2;2;2;2;2;3;1;1;1;1;2;1;2;2;3;1;2;1;1;-9;-9;-9;1;-9;1;1;1;1;1;1;-9;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;1;4;2;3;3;1;-9;-9;-9;-9;-9;1;-9;-9;1;-9;-9;1;1;-9;1;-9;-9;-9;-9;1;-9;1;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;1;-9;2;2;2;1;1;1;3;2;1;1;3;3;3;2;3;2;1;4;3;2;3;1;2;1;2;-9;-9;1;1;-9;-9;-9;1;2;3;1;1;2;1;2;2;2;2;2;1;2;2;2;1;1;1;1;1;1;1;1;-9;-9;-9;1;-9;-9;-9;-9;-9;2;3;1;2;2;2;1;5;3;1;5;5;1;1;2;5;1;1,0354391;1,0354391;1,0354391;2;1;455,73608;378,7244;4;0,190217817;2;0,187600681;2;0,186231008;2;2;1;1;2;1;2;2;2;2;2;3;2;3;2;17;1;0,977632948;2;2;2;2;2
4,4772E+14;46;2;1;46SF00199;29;12;3;1;1;1;1;2;4;1;1;1;-9;-9;-9;-9;-9;-9;2;2;4;2;2;3;3;3;1;2;1;1;2;2;5;5;4;3;2;3;1;3;1;4;2;2;4;1;2;3;2;1;1;3;-9;-9;-9;-9;-9;1;3;4;4;3;2;1;3;1;1;1;2;1;3;4;4;3;3;4;-9;1;-9;-9;-9;-9;1;1;1;1;1;-9;-9;1;3;2;4;3;2;4;3;4;2;4;3;4;4;4;4;4;4;1;-9;-9;-9;-9;-9;1;-9;1;1;-9;1;1;1;-9;1;1;-9;1;1;1;-9;1;1;-9;1;1;1;-9;1;1;-9;1;1;3;4;4;3;4;4;4;4;4;3;4;3;4;3;4;3;3;4;3;3;4;2;4;3;3;1;-9;-9;-9;1;1;1;1;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;1,0608629;1,0608629;1,0608629;2;2;455,43869;521,99438;1;0,980371359;2;0,978245732;2;0,977030721;2;1;2;1;2;2;1;2;2;2;2;3;1;1;2;18;2;0,977632948;2;2;1;1;1
4,4772E+14;46;2;1;46SF00203;9;1;5;1;1;1;1;2;2;1;1;-9;-9;-9;-9;-9;-9;-9;2;2;4;1;2;2;3;3;1;2;1;1;2;2;1;5;2;4;4;1;1;1;2;2;1;1;4;1;2;2;1;1;1;4;-9;1;-9;-9;-9;-9;4;4;3;3;2;3;1;1;1;1;2;1;2;2;3;3;2;2;-9;-9;-9;-9;1;-9;1;1;1;1;-9;1;-9;1;3;3;2;3;2;4;4;3;4;3;2;2;4;3;3;4;3;-9;-9;1;-9;-9;-9;1;1;-9;-9;1;1;1;-9;1;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;1;1;-9;-9;-9;1;1;-9;-9;3;3;2;3;2;3;3;4;4;3;4;3;3;4;3;3;4;3;3;3;4;2;2;3;2;-9;-9;1;1;-9;1;-9;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;1;1;1,0510097;2;2;449,388;495,32306;1;-0,713446567;2;-0,717017423;2;-0,718482179;2;2;2;1;2;1;2;2;2;2;2;3;2;3;2;17;1;0,977632948;2;2;2;1;2
4,4772E+14;46;2;1;46SF00199;19;8;3;2;1;1;1;2;1;-9;1;-9;-9;-9;-9;-9;-9;-9;2;2;3;2;2;2;3;1;1;2;1;1;1;1;3;4;4;4;4;2;2;1;2;3;1;1;3;1;1;1;2;-9;-9;5;-9;-9;-9;-9;-9;1;3;3;3;1;2;2;1;1;1;1;2;1;3;2;2;2;3;3;-9;1;-9;-9;-9;-9;1;1;-9;1;-9;-9;-9;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;6;2;2;2;2;3;-9;-9;-9;1;-9;-9;1;-9;1;1;1;1;1;1;1;1;-9;1;1;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;2;2;1;1;1;1;3;1;3;3;3;3;2;3;2;3;3;3;3;3;2;2;2;2;1;-9;-9;-9;-9;-9;1;-9;2;1;1;1;2;1;1;2;2;1;1;1;2;1;2;1;1;2;1;1;1;1;1;-9;-9;-9;-9;-9;-9;-9;1;-9;2;2;2;2;2;2;2;4;2;2;3;5;1;1;1;2;3;1,0608629;1,0608629;1,0608629;2;1;447,80469;449,65527;3;0,482177161;2;0,479562599;2;0,478034035;2;1;1;1;2;2;2;2;2;2;2;4;2;3;2;18;2;0,977632948;2;2;2;2;2
4,4772E+14;46;2;1;46SF00201;26;8;4;1;1;1;1;2;3;-9;1;1;-9;-9;-9;-9;-9;-9;2;3;4;4;3;2;4;4;4;2;1;1;2;2;2;6;4;4;4;1;2;1;1;4;1;1;2;3;4;1;1;1;1;4;-9;1;-9;-9;-9;-9;1;2;2;1;4;4;4;1;4;2;4;1;1;1;2;1;1;1;-9;-9;-9;-9;1;-9;1;1;1;1;-9;-9;-9;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;6;4;1;1;4;1;-9;-9;-9;-9;-9;1;-9;-9;-9;-9;-9;1;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;4;4;4;4;1;3;3;4;1;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1,0287155;1,0287155;1,0287155;2;3;444,40228;539,57642;2;0,754586582;2;0,752100428;2;0,751255684;2;2;1;1;1;1;1;2;1;2;1;3;1;1;2;17;1;0,977632948;2; ; ; ; 
4,4772E+14;46;2;1;46SF00202;16;12;3;2;1;1;1;2;1;1;-9;-9;-9;-9;-9;-9;-9;-9;2;2;3;2;2;2;2;2;1;2;1;1;2;2;5;8;8;1;2;2;1;-9;-9;3;2;1;1;3;3;2;3;1;1;2;1;1;-9;1;-9;-9;2;3;3;2;1;-9;1;1;1;1;2;1;3;2;3;3;3;2;1;1;-9;-9;-9;-9;1;1;-9;-9;1;1;-9;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;6;2;1;4;4;3;-9;1;-9;-9;-9;1;1;1;1;-9;1;1;1;1;1;1;1;1;1;1;-9;1;1;1;-9;-9;-9;-9;-9;-9;-9;-9;1;1;3;3;3;1;1;1;3;2;3;2;4;3;2;2;4;3;3;4;3;4;4;2;3;3;3;-9;-9;1;-9;-9;1;-9;1;4;4;1;1;4;1;1;1;1;1;1;4;4;2;4;2;1;4;1;1;1;4;4;1;1;1;1;1;1;1;1;-9;3;3;4;2;4;4;4;5;5;5;5;5;3;1;5;1;5;1,0783359;1,0783359;1,0783359;2;1;443,12289;409,54205;3; ;-1; ;-1; ;-1;1;2;1;2; ;2;2;2;2;2;2;2;3;2;18;2;0,977632948;2;2;1;1;1
4,4772E+14;46;2;1;46SF00202;10;12;4;2;1;1;1;2;4;-9;1;1;-9;-9;1;-9;-9;-9;2;4;4;2;3;2;4;3;1;2;1;1;2;1;2;4;4;4;4;2;2;-9;-9;2;1;1;2;1;2;2;1;1;1;5;1;1;-9;-9;-9;1;2;3;3;1;1;1;1;1;1;1;2;1;3;3;3;1;3;2;1;1;-9;-9;-9;-9;1;1;1;1;1;1;-9;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;3;2;3;3;3;3;-9;-9;-9;-9;1;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;-9;1;1;-9;1;1;-9;3;3;2;2;1;1;3;2;2;2;3;3;3;3;3;3;3;3;2;3;3;1;2;1;2;-9;-9;1;-9;-9;1;-9;1;2;1;1;1;2;2;1;2;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;-9;-9;-9;-9;-9;-9;-9;1;-9;2;2;3;1;4;4;1;5;5;2;5;5;1;1;1;1;3;1,0783359;1,0783359;1,0783359;2;2;437,76794;504,84549;3;0,190217817;2;0,187600681;2;0,186231008;2;2;2;1;2;2;2;2;2;2;2;4;2;3;2;17;1;0,977632948;2;2;2;2;2
4,4772E+14;46;2;1;46SF00199;3;2;5;2;1;1;1;2;2;1;1;-9;-9;-9;-9;-9;-9;-9;2;4;4;2;3;2;4;2;1;2;1;1;2;2;4;4;3;-9;2;3;1;-9;-9;4;1;3;2;-9;4;1;1;1;1;5;-9;1;-9;-9;-9;-9;2;3;2;1;4;3;2;1;1;1;4;1;3;1;2;2;2;1;-9;-9;-9;-9;1;-9;1;1;1;1;1;1;-9;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;2;4;3;3;2;4;-9;-9;-9;-9;1;-9;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-9;2;3;1;2;2;2;3;3;4;3;3;4;2;-9;1;3;1;2;1;2;1;2;3;4;3;-9;-9;1;1;-9;1;-9;-9;2;1;1;2;2;1;1;-9;-9;1;1;2;3;2;2;3;4;4;3;4;4;3;2;1;-9;-9;-9;-9;1;-9;1;-9;2;3;2;4;3;4;4;4;5;5;5;5;3;3;4;5;5;1,0608629;1,0608629;1,0608629;2;1;431,52982;356,6568;5;0,513439059;2;0,511180043;2;0,509536862;2;2;1;1;1;1;2;2;2;2;1;4;2;3;2;17;1;0,977632948;2;2;1;1;1
4,4772E+14;46;2;1;46SF00199;6;12;4;1;1;1;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;3;3;2;2;2;4;3;1;2;1;1;-9;1;2;7;3;2;4;1;1;-9;-9;3;1;1;1;1;2;1;1;1;1;2;-9;1;-9;-9;-9;1;4;3;4;4;4;4;4;3;2;1;4;1;2;2;3;1;1;1;-9;1;-9;-9;1;-9;1;1;-9;-9;1;-9;-9;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;2;4;1;4;4;3;-9;-9;-9;1;-9;-9;1;-9;-9;-9;1;1;1;-9;1;1;1;1;1;1;-9;-9;1;-9;-9;1;1;-9;-9;1;-9;-9;1;-9;2;4;3;3;3;4;2;4;4;2;2;2;3;2;2;2;3;3;4;2;4;2;1;1;2;1;-9;1;-9;-9;-9;1;-9;3;2;1;1;2;1;1;2;2;2;1;2;2;1;2;1;2;2;1;1;1;2;1;1;-9;-9;-9;-9;-9;1;-9;-9;3;3;2;2;1;2;2;5;2;4;2;5;3;1;1;2;5;1,0608629;1,0608629;1,0608629;2;1;430,6066;464,94278;2;0,569838665;2;0,567284612;2;0,566274164;2;2;1;1;1;1;1;1;2;2;1;2;2;3;2;17;1;0,977632948;2;2;2;2;2
4,4772E+14;46;2;1;46SF00203;15;6;4;1;1;1;1;2;2;1;-9;-9;-9;-9;-9;-9;-9;-9;2;6;4;3;2;1;3;4;1;2;1;1;2;1;4;5;6;3;-9;-9;2;-9;-9;3;2;1;3;2;1;2;1;1;1;4;-9;-9;-9;1;-9;-9;2;2;3;3;4;4;4;4;4;4;4;1;1;1;1;1;1;1;-9;-9;-9;-9;1;1;1;1;1;1;-9;1;-9;-9;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-9;-9;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;-9;-9;-9;1;-9;-9;-9;-9;1;1;-9;-9;-9;-9;4;4;4;4;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;-9;1;1;1;-9;-9;-9;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;1;1;1,0510097;2;1;426,62875;414,4498;1;1,318605295;3;1,31625992;3;1,315490935;3;2;2;1;1;1;1;1;1;1;1;3;2;3;2;18;2;0,977632948;2;2;2;2;2
4,4772E+14;46;2;1;46SF00202;22;12;4;2;1;1;1;2;7;1;1;1;-9;-9;-9;-9;-9;1;2;4;3;2;2;2;4;3;1;2;1;1;1;-9;4;3;4;3;2;3;1;1;2;2;1;2;1;1;3;2;1;1;1;2;1;1;-9;-9;-9;1;2;2;2;2;2;2;2;1;2;1;1;1;2;2;3;2;2;3;-9;1;-9;-9;-9;-9;1;-9;-9;-9;1;-9;-9;-9;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;-8;2;4;3;3;2;3;-9;-9;-9;1;-9;-9;-9;-9;1;-9;1;-9;-9;-9;-9;-9;-9;-9;1;1;-9;-9;-9;-9;1;1;-9;-9;-9;1;-9;-9;-9;-9;3;2;2;3;2;1;3;4;3;3;3;2;3;2;1;2;2;2;2;1;3;1;2;1;2;-9;-9;1;-9;-9;-9;-9;1;2;2;1;1;4;1;1;2;2;2;1;2;1;1;2;1;1;2;1;2;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;2;3;2;2;2;2;2;5;5;1;5;5;2;1;1;3;2;1,0783359;1,0783359;1,0783359;2;3;425,00296;537,15302;3;0,510064054;2;0,507829276;2;0,506176824;2;2;2;1;2;2;2;2;2;2;2;2;2;3;2;17;1;0,977632948;2;2;2;2;2
